I"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2008","2008",3442.34541,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2009","2009",2444.38745,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2010","2010",2451.7465,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2011","2011",2633.85035,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2012","2012",2352.76989,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2013","2013",2507.16069,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","POL","Poland","2014","2014",2527.70302,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","1999","1999",1525.82876,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2000","2000",1397.53543,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2001","2001",1522.4381,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2002","2002",1738.26963,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2003","2003",2493.63063,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2004","2004",2774.32068,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2005","2005",2846.89481,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2006","2006",2877.65553,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2007","2007",3166.0433,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2008","2008",3499.5065,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2009","2009",3370.96505,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2010","2010",3398.2453,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2011","2011",3359.01258,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2012","2012",3042.10554,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2013","2013",3524.89058,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","PRT","Portugal","2014","2014",3669.61465,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","1999","1999",879.03906,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2000","2000",727.64127,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2001","2001",842.17011,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2002","2002",1041.0806,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2003","2003",1429.14424,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2004","2004",1428.52688,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2005","2005",1559.92639,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2006","2006",1741.00136,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2007","2007",2155.89964,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2008","2008",2533.88866,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2009","2009",2545.14363,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2010","2010",2307.82763,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2011","2011",2696.37475,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2012","2012",2560.92851,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2013","2013",2736.66724,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SVK","Slovakia","2014","2014",2972.19704,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ESP","Spain","2013","2013",4504.14642,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ESP","Spain","2014","2014",4604.28053,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","1999","1999",3873.56314,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2000","2000",3406.69138,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2001","2001",3163.72488,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2002","2002",3966.28219,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2003","2003",4756.04199,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2004","2004",5532.35875,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2005","2005",5973.31325,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2006","2006",7114.49746,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2007","2007",7718.81175,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2008","2008",8673.07186,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2009","2009",7627.79001,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2010","2010",8247.21841,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2011","2011",9373.88968,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2012","2012",16102.67333,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2013","2013",17393.93996,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","SWE","Sweden","2014","2014",16866.77857,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","1999","1999",3326.61109,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2000","2000",3300.40677,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2001","2001",3337.04479,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2002","2002",3757.59619,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2003","2003",4383.25143,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2004","2004",4687.5983,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2005","2005",4951.73237,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2006","2006",5105.67979,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2007","2007",5556.8581,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2008","2008",6379.28638,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2009","2009",6650.74127,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2010","2010",7263.72303,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2011","2011",8261.65443,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2012","2012",8032.62587,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2013","2013",7857.56436,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","CHE","Switzerland","2014","2014",10130.16466,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","1999","1999",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2000","2000",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2001","2001",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2002","2002",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2003","2003",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2004","2004",198.22583,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2006","2006",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2012","2012",991.88703,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","TUR","Turkey","2013","2013",1244.97957,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","1999","1999",4988.10059,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2000","2000",5165.67046,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2001","2001",5416.303,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2002","2002",5533.5914,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2003","2003",5133.30528,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2004","2004",7837.52058,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2005","2005",7149.64412,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2006","2006",7459.73251,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2007","2007",8795.91248,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2008","2008",7262.47194,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2009","2009",7162.43703,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",6077.0682,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",6168.90912,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",6431.81622,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",5477.59876,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","1999","1999",4438.73353,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2000","2000",5245.94072,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2001","2001",4864.92443,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2002","2002",5087.73202,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2003","2003",4711.46589,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2004","2004",4745.44411,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2005","2005",4400.27262,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2010","2010",5982.54348,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2011","2011",5837.11648,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2012","2012",6085.93599,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2013","2013",5949.02825,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","USA","United States of America","2014","2014",6230.0148,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","AFG","Afghanistan","2010","2010",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","AFG","Afghanistan","2011","2011",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","AFG","Afghanistan","2012","2012",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","AFG","Afghanistan","2013","2013",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","AGO","Angola","2005","2005",,"n","Magnitude nil or negligible"
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ARG","Argentina","1999","1999",695.56913,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ARG","Argentina","2000","2000",803.80948,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ARG","Argentina","2001","2001",854.09819,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ARG","Argentina","2002","2002",242.07931,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ARG","Argentina","2003","2003",302.95778,,
"XUNIT_US_02_FSGOV_FFNTR","Initial government funding per pre-primary student, US$","ARG","Argentina","2004","2004",358.72542,,
